select * from `config` where `app_key` = ? limit 1 [base64:V/9UnHo++iTrzf5B6+TJWNECsxp3e6hE9F3NtAIS5Aw=][3.72]
select * from `config` limit 1 [][0.5]
select count(*) as aggregate from `config` [][0.4]
select * from `setting_aplikasi` where `setting_aplikasi`.`config_id` = ? order by `key` asc [1][2.29]
select `value`, `key` from `setting_aplikasi` where `key` in (?, ?, ?) and `setting_aplikasi`.`config_id` = ? [sebutan_desa, sebutan_pemerintah_desa, sebutan_dusun, 1][0.42]
select `value`, `key` from `setting_aplikasi` where `key` in (?, ?, ?) and `setting_aplikasi`.`config_id` = ? [sebutan_desa, sebutan_pemerintah_desa, sebutan_dusun, 1][0.29]
select * from `ref_jabatan` where `jenis` = ? and `ref_jabatan`.`config_id` = ? limit 1 [1, 1][0.65]
select * from `ref_jabatan` where `jenis` = ? and `ref_jabatan`.`config_id` = ? limit 1 [2, 1][0.58]
select column_name as `name`, data_type as `type_name`, column_type as `type`, collation_name as `collation`, is_nullable as `nullable`, column_default as `default`, column_comment as `comment`, extra as `extra` from information_schema.columns where table_schema = 'opensid' and table_name = 'migrasi' order by ordinal_position asc [][3.48]
select exists(select * from `migrasi` where `versi_database` = ?) as `exists` [2025080101][0.35]
select column_name as `name`, data_type as `type_name`, column_type as `type`, collation_name as `collation`, is_nullable as `nullable`, column_default as `default`, column_comment as `comment`, extra as `extra` from information_schema.columns where table_schema = 'opensid' and table_name = 'migrasi' order by ordinal_position asc [][2.52]
select `versi_database`, `versi_database` from `migrasi` [][0.19]
insert into `setting_aplikasi` (`attribute`, `config_id`, `jenis`, `judul`, `kategori`, `keterangan`, `key`, `value`) values (?, ?, ?, ?, ?, ?, ?, ?) on duplicate key update `judul` = values(`judul`), `keterangan` = values(`keterangan`), `jenis` = values(`jenis`), `option` = values(`option`), `attribute` = values(`attribute`), `kategori` = values(`kategori`) [, 1, text, Versi Umum Setara, default, Versi Umum Yang Setara, compatible_version_general, ][2.48]
select column_name as `name`, data_type as `type_name`, column_type as `type`, collation_name as `collation`, is_nullable as `nullable`, column_default as `default`, column_comment as `comment`, extra as `extra` from information_schema.columns where table_schema = 'opensid' and table_name = 'log_notifikasi_mandiri' order by ordinal_position asc [][3.93]
select column_name as `name`, data_type as `type_name`, column_type as `type`, collation_name as `collation`, is_nullable as `nullable`, column_default as `default`, column_comment as `comment`, extra as `extra` from information_schema.columns where table_schema = 'opensid' and table_name = 'log_notifikasi_mandiri' order by ordinal_position asc [][4.54]
select * from `config` where `app_key` = ? limit 1 [base64:V/9UnHo++iTrzf5B6+TJWNECsxp3e6hE9F3NtAIS5Aw=][0.44]
select * from `setting_modul` where (`url` = ?) and `setting_modul`.`config_id` = ? limit 1 [analisis_master/clear, 1][0.84]
update `analisis_indikator` set `act_analisis` = ? where `act_analisis` = ? [0, 2][0.61]
update `setting_aplikasi` set `kategori` = ? where `key` in (?, ?, ?) [Analisis, api_gform_credential, api_gform_id_script, api_gform_redirect_uri][0.39]
delete from `setting_modul` where `slug` in (?, ?) [master-analisis, pengaturan-analisis][0.41]
update `setting_modul` set `url` = ?, `ikon` = ? where `slug` = ? [analisis_master, fa-check-square, analisis][0.47]
update `setting_modul` set `modul` = ? where `modul` = ? [Kategori / Variabel, analisis_kategori][0.28]
update `setting_modul` set `modul` = ? where `modul` = ? [Indikator & Pertanyaan, analisis_indikator][0.2]
update `setting_modul` set `modul` = ? where `modul` = ? [Klasifikasi Analisis, analisis_klasifikasi][0.14]
update `setting_modul` set `modul` = ? where `modul` = ? [Periode Sensus / Survei, analisis_periode][0.13]
update `setting_modul` set `modul` = ? where `modul` = ? [Input Data Sensus / Survei, analisis_respon][0.12]
update `setting_modul` set `modul` = ? where `modul` = ? [Laporan Hasil Klasifikasi, analisis_laporan][0.13]
update `setting_modul` set `modul` = ? where `modul` = ? [Laporan Per Indikator, analisis_statistik_jawaban][0.13]
update `setting_modul` set `url` = ? where `slug` = ? and `setting_modul`.`config_id` = ? [statistik, statistik-kependudukan, 1][0.12]
update `tweb_penduduk_umur` set `sampai` = ? where `sampai` = ? [150, 99999][0.13]
select column_name as `name`, data_type as `type_name`, column_type as `type`, collation_name as `collation`, is_nullable as `nullable`, column_default as `default`, column_comment as `comment`, extra as `extra` from information_schema.columns where table_schema = 'opensid' and table_name = 'migrasi' order by ordinal_position asc [][1.01]
select * from `migrasi` where (`versi_database` = ?) limit 1 [2024110171][0.1]
insert into `migrasi` (`versi_database`, `premium`) values (?, ?) [2024110171, Array][0.95]
select * from `setting_modul` where `config_id` = ? [1][0.42]
select * from `user_grup` where `config_id` = ? and `slug` = ? limit 1 [1, administrator][0.16]
insert into `grup_akses` (`akses`, `config_id`, `id_grup`, `id_modul`) values (?, ?, ?, ?) on duplicate key update `akses` = values(`akses`) [7, 1, 1, 2][2.2]
            case
                when jabatan_id=1 then 1
                when jabatan_id=2 then 2
                else 3
            end
            , `urut` asc [1, 1][0.5]
select * from `kehadiran_jam_kerja` where `kehadiran_jam_kerja`.`config_id` = ? order by `id` asc [1][0.23]
select count(*) as aggregate from `artikel` where `headline` != ? and `artikel`.`config_id` = ? [1, 1][0.26]
select artikel.*, YEAR(tgl_upload) AS thn, MONTH(tgl_upload) AS bln, DAY(tgl_upload) AS hri from `artikel` where `headline` = ? and `enabled` = ? and `tgl_upload` <= ? and `artikel`.`config_id` = ? order by `tgl_upload` desc limit 1 [1, 1, 2025-08-14 20:37:05, 1][0.36]
select LEFT(template_uuid, 2) AS jenis_pelaksanaan, SUM(anggaran) AS pagu from `keuangan` where length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `tahun`, `jenis_pelaksanaan` [2025, 1][0.41]
select LEFT(template_uuid, 2) AS jenis_pelaksanaan, SUM(realisasi) AS realisasi from `keuangan` where length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `tahun`, `jenis_pelaksanaan` [2025, 1][0.33]
select LEFT(template_uuid, 2) AS jenis_pelaksanaan, SUM(realisasi) AS realisasi from `keuangan` where length(template_uuid) >= 8 and `tahun` = ? and `template_uuid` like ? and `keuangan`.`config_id` = ? group by `tahun`, `jenis_pelaksanaan` [2025, 5.%, 1][0.42]
select `Kelompok`, `Nama_Kelompok` from `keuangan_manual_ref_rek2` where `Akun` = ? and `Kelompok` = ? [6., 6.2.][0.26]
select LEFT(template_uuid, 4) AS Kelompok, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Kelompok` [6.2.%, 2025, 1][0.39]
select LEFT(template_uuid, 4) AS Kelompok, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Kelompok` [6.2.%, 2025, 1][0.31]
select `Kelompok`, `Jenis`, `Nama_Jenis` from `keuangan_manual_ref_rek3` where `Kelompok` = ? and `Kelompok` = ? [6.2., 6.2.][0.27]
select LEFT(template_uuid, 6) AS Jenis, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.2.1.%, 2025, 1][0.31]
select LEFT(template_uuid, 6) AS Jenis, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.2.1.%, 2025, 1][0.43]
select LEFT(template_uuid, 6) AS Jenis, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.2.2.%, 2025, 1][0.33]
select LEFT(template_uuid, 6) AS Jenis, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.2.2.%, 2025, 1][0.3]
select LEFT(template_uuid, 6) AS Jenis, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.2.9.%, 2025, 1][0.28]
select LEFT(template_uuid, 6) AS Jenis, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.2.9.%, 2025, 1][0.28]
select `Kelompok`, `Nama_Kelompok` from `keuangan_manual_ref_rek2` where `Akun` = ? and `Kelompok` = ? [6., 6.1.][0.21]
select LEFT(template_uuid, 4) AS Kelompok, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Kelompok` [6.1.%, 2025, 1][0.26]
select LEFT(template_uuid, 4) AS Kelompok, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Kelompok` [6.1.%, 2025, 1][0.26]
select `Kelompok`, `Jenis`, `Nama_Jenis` from `keuangan_manual_ref_rek3` where `Kelompok` = ? and `Kelompok` = ? [6.1., 6.1.][0.26]
select LEFT(template_uuid, 6) AS Jenis, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.1.%, 2025, 1][0.33]
select LEFT(template_uuid, 6) AS Jenis, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.1.%, 2025, 1][0.37]
select LEFT(template_uuid, 6) AS Jenis, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.2.%, 2025, 1][0.35]
select LEFT(template_uuid, 6) AS Jenis, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.2.%, 2025, 1][0.37]
select LEFT(template_uuid, 6) AS Jenis, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.3.%, 2025, 1][0.4]
select LEFT(template_uuid, 6) AS Jenis, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.3.%, 2025, 1][0.5]
select LEFT(template_uuid, 6) AS Jenis, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.9.%, 2025, 1][0.49]
select LEFT(template_uuid, 6) AS Jenis, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.9.%, 2025, 1][0.34]
select `Jenis`, `Nama_Jenis` from `keuangan_manual_ref_rek3` where Jenis NOT LIKE '1.%' and Jenis NOT LIKE '5.%' and Jenis NOT LIKE '6.%' and Jenis NOT LIKE '7.%' and Nama_Jenis NOT LIKE '%Hutang%' and Nama_Jenis NOT LIKE '%Ekuitas SAL%' order by `Jenis` asc [][0.42]
select LEFT(template_uuid, 6) AS jenis_pendapatan, SUM(anggaran) AS pagu from `keuangan` where length(template_uuid) >= 8 and `template_uuid` like ? and `anggaran` > ? and `tahun` = ? and `keuangan`.`config_id` = ? group by `jenis_pendapatan` [4.%, 0, 2025, 1][0.46]
select LEFT(template_uuid, 6) AS jenis_pendapatan, SUM(realisasi) AS realisasi from `keuangan` where length(template_uuid) >= 8 and `template_uuid` like ? and `realisasi` > ? and `tahun` = ? and `keuangan`.`config_id` = ? group by `jenis_pendapatan` [4.%, 0, 2025, 1][0.24]
select `uuid` as `Kd_Bid`, `uraian` as `Nama_Bidang` from `keuangan_template` where `parent_uuid` = ? order by `uuid` asc [5][0.22]
select LEFT(template_uuid, 3) AS jenis_belanja, SUM(anggaran) AS pagu from `keuangan` where length(template_uuid) >= 8 and template_uuid like '5.%' and `tahun` = ? and `keuangan`.`config_id` = ? group by `jenis_belanja` [2025, 1][0.23]
select LEFT(template_uuid, 3) AS jenis_belanja, SUM(realisasi) AS realisasi from `keuangan` where length(template_uuid) >= 8 and template_uuid like '5.%' and `tahun` = ? and `keuangan`.`config_id` = ? group by `jenis_belanja` [2025, 1][0.21]
select `u`.*, COUNT(k.id) as jumlah, COUNT(CASE WHEN k.status_covid = u.id AND p.sex = 1 THEN k.id_terdata END) AS laki, COUNT(CASE WHEN k.status_covid = u.id AND p.sex = 2 THEN k.id_terdata END) AS perempuan from `ref_status_covid` as `u` left join `covid19_pemudik` as `k` on `k`.`status_covid` = `u`.`id` and `k`.`config_id` = ? left join `tweb_penduduk` as `p` on `p`.`id` = `k`.`id_terdata` group by `u`.`id`, `u`.`nama` [1][0.44]
select COUNT(b.id) as jumlah, COUNT(CASE WHEN b.sex = 1 THEN b.id END) as laki, COUNT(CASE WHEN b.sex = 2 THEN b.id END) as perempuan from `tweb_penduduk` as `b` left join `tweb_wil_clusterdesa` as `a` on `b`.`id_cluster` = `a`.`id` where `b`.`config_id` = ? and `b`.`status_dasar` = ? [1, 1][0.25]
select * from `config` limit 1 [][0.9]
select count(*) as aggregate from `config` [][0.21]
select * from `setting_aplikasi` where `setting_aplikasi`.`config_id` = ? order by `key` asc [1][1.33]
select `value`, `key` from `setting_aplikasi` where `key` in (?, ?, ?) and `setting_aplikasi`.`config_id` = ? [sebutan_desa, sebutan_pemerintah_desa, sebutan_dusun, 1][0.44]
select `value`, `key` from `setting_aplikasi` where `key` in (?, ?, ?) and `setting_aplikasi`.`config_id` = ? [sebutan_desa, sebutan_pemerintah_desa, sebutan_dusun, 1][0.29]
select column_name as `name`, data_type as `type_name`, column_type as `type`, collation_name as `collation`, is_nullable as `nullable`, column_default as `default`, column_comment as `comment`, extra as `extra` from information_schema.columns where table_schema = 'opensid' and table_name = 'migrasi' order by ordinal_position asc [][2.77]
select exists(select * from `migrasi` where `versi_database` = ? and `migrasi`.`config_id` = ?) as `exists` [2025080101, 1][0.31]
insert into `theme` (`config_id`, `created_at`, `keterangan`, `nama`, `path`, `sistem`, `slug`, `updated_at`, `versi`) values (?, ?, ?, ?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?, ?, ?, ?), (?, ?, ?, ?, ?, ?, ?, ?, ?) on duplicate key update `config_id` = values(`config_id`), `nama` = values(`nama`), `slug` = values(`slug`), `versi` = values(`versi`), `sistem` = values(`sistem`), `path` = values(`path`), `keterangan` = values(`keterangan`), `created_at` = values(`created_at`), `updated_at` = values(`updated_at`) [1, 2025-08-14 22:05:19, Tema OpenSID, Esensi, storage/app/themes/esensi, 1, esensi, 2025-08-14 22:05:19, 2508.0.0, 1, 2025-08-14 22:05:19, Tema OpenSID, Natra, storage/app/themes/natra, 1, natra, 2025-08-14 22:05:19, 2508.0.0, 1, 2025-08-14 22:05:19, Perwira Theme, Perwira, desa/themes/perwira, 0, desa-perwira, 2025-08-14 22:05:19, 2508.0.0][0.82]
select * from `anjungan` where (`ip_address` = ? and `status` = ?) or `id_pengunjung` is null order by `tipe` asc limit 1 [127.0.0.1, 1][0.42]
select * from `config` where `app_key` = ? limit 1 [base64:5GOCbO3/D4JZQlyyWNYBRpQ+ybxnkovvZjGNZXB89to=][0.36]
select table_name as `name`, (data_length + index_length) as `size`, table_comment as `comment`, engine as `engine`, table_collation as `collation` from information_schema.tables where table_schema = 'opensid' and table_type in ('BASE TABLE', 'SYSTEM VERSIONED') order by table_name [][5.61]
select table_name as `name`, (data_length + index_length) as `size`, table_comment as `comment`, engine as `engine`, table_collation as `collation` from information_schema.tables where table_schema = 'opensid' and table_type in ('BASE TABLE', 'SYSTEM VERSIONED') order by table_name [][5.43]
select * from `theme` where `status` = ? and `theme`.`config_id` = ? limit 1 [1, 1][0.29]
select * from `widget` where `enabled` = ? and `widget`.`config_id` = ? order by `urut` asc [1, 1][0.43]
select `value`, `key` from `setting_aplikasi` where `key` in (?, ?, ?) and `setting_aplikasi`.`config_id` = ? [sebutan_desa, sebutan_pemerintah_desa, sebutan_dusun, 1][0.31]
select LEFT(template_uuid, 2) AS jenis_pelaksanaan, SUM(anggaran) AS pagu from `keuangan` where length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `tahun`, `jenis_pelaksanaan` [2025, 1][0.65]
select LEFT(template_uuid, 2) AS jenis_pelaksanaan, SUM(realisasi) AS realisasi from `keuangan` where length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `tahun`, `jenis_pelaksanaan` [2025, 1][1.6]
select LEFT(template_uuid, 2) AS jenis_pelaksanaan, SUM(realisasi) AS realisasi from `keuangan` where length(template_uuid) >= 8 and `tahun` = ? and `template_uuid` like ? and `keuangan`.`config_id` = ? group by `tahun`, `jenis_pelaksanaan` [2025, 5.%, 1][0.89]
select `Kelompok`, `Nama_Kelompok` from `keuangan_manual_ref_rek2` where `Akun` = ? and `Kelompok` = ? [6., 6.2.][0.16]
select LEFT(template_uuid, 4) AS Kelompok, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Kelompok` [6.2.%, 2025, 1][0.24]
select LEFT(template_uuid, 4) AS Kelompok, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Kelompok` [6.2.%, 2025, 1][0.37]
select `Kelompok`, `Jenis`, `Nama_Jenis` from `keuangan_manual_ref_rek3` where `Kelompok` = ? and `Kelompok` = ? [6.2., 6.2.][0.28]
select LEFT(template_uuid, 6) AS Jenis, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.2.1.%, 2025, 1][0.34]
select LEFT(template_uuid, 6) AS Jenis, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.2.1.%, 2025, 1][0.32]
select LEFT(template_uuid, 6) AS Jenis, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.2.2.%, 2025, 1][0.31]
select LEFT(template_uuid, 6) AS Jenis, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.2.2.%, 2025, 1][0.31]
select LEFT(template_uuid, 6) AS Jenis, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.2.9.%, 2025, 1][0.32]
select LEFT(template_uuid, 6) AS Jenis, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.2.9.%, 2025, 1][0.24]
select `Kelompok`, `Nama_Kelompok` from `keuangan_manual_ref_rek2` where `Akun` = ? and `Kelompok` = ? [6., 6.1.][0.17]
select LEFT(template_uuid, 4) AS Kelompok, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Kelompok` [6.1.%, 2025, 1][0.26]
select LEFT(template_uuid, 4) AS Kelompok, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Kelompok` [6.1.%, 2025, 1][0.31]
select `Kelompok`, `Jenis`, `Nama_Jenis` from `keuangan_manual_ref_rek3` where `Kelompok` = ? and `Kelompok` = ? [6.1., 6.1.][0.21]
select LEFT(template_uuid, 6) AS Jenis, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.1.%, 2025, 1][0.32]
select LEFT(template_uuid, 6) AS Jenis, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.1.%, 2025, 1][0.27]
select LEFT(template_uuid, 6) AS Jenis, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.2.%, 2025, 1][0.26]
select LEFT(template_uuid, 6) AS Jenis, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.2.%, 2025, 1][0.34]
select LEFT(template_uuid, 6) AS Jenis, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.3.%, 2025, 1][0.25]
select LEFT(template_uuid, 6) AS Jenis, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.3.%, 2025, 1][0.27]
select LEFT(template_uuid, 6) AS Jenis, SUM(anggaran) AS pagu from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.9.%, 2025, 1][0.34]
select LEFT(template_uuid, 6) AS Jenis, SUM(realisasi) AS realisasi from `keuangan` where `template_uuid` like ? and length(template_uuid) >= 8 and `tahun` = ? and `keuangan`.`config_id` = ? group by `Jenis` [6.1.9.%, 2025, 1][0.34]
select `Jenis`, `Nama_Jenis` from `keuangan_manual_ref_rek3` where Jenis NOT LIKE '1.%' and Jenis NOT LIKE '5.%' and Jenis NOT LIKE '6.%' and Jenis NOT LIKE '7.%' and Nama_Jenis NOT LIKE '%Hutang%' and Nama_Jenis NOT LIKE '%Ekuitas SAL%' order by `Jenis` asc [][0.37]
select LEFT(template_uuid, 6) AS jenis_pendapatan, SUM(anggaran) AS pagu from `keuangan` where length(template_uuid) >= 8 and `template_uuid` like ? and `anggaran` > ? and `tahun` = ? and `keuangan`.`config_id` = ? group by `jenis_pendapatan` [4.%, 0, 2025, 1][0.93]
select LEFT(template_uuid, 6) AS jenis_pendapatan, SUM(realisasi) AS realisasi from `keuangan` where length(template_uuid) >= 8 and `template_uuid` like ? and `realisasi` > ? and `tahun` = ? and `keuangan`.`config_id` = ? group by `jenis_pendapatan` [4.%, 0, 2025, 1][0.58]
select `uuid` as `Kd_Bid`, `uraian` as `Nama_Bidang` from `keuangan_template` where `parent_uuid` = ? order by `uuid` asc [5][0.32]
select LEFT(template_uuid, 3) AS jenis_belanja, SUM(anggaran) AS pagu from `keuangan` where length(template_uuid) >= 8 and template_uuid like '5.%' and `tahun` = ? and `keuangan`.`config_id` = ? group by `jenis_belanja` [2025, 1][0.35]
select LEFT(template_uuid, 3) AS jenis_belanja, SUM(realisasi) AS realisasi from `keuangan` where length(template_uuid) >= 8 and template_uuid like '5.%' and `tahun` = ? and `keuangan`.`config_id` = ? group by `jenis_belanja` [2025, 1][0.77]
select * from `gambar_gallery` where `enabled` = ? and `parrent` = ? and `gambar_gallery`.`config_id` = ? order by RAND() limit 4 [1, 0, 1][3.29]
select * from `media_sosial` where `enabled` = ? and `media_sosial`.`config_id` = ? [1, 1][0.23]
select * from `ref_jabatan` where `jenis` = ? and `ref_jabatan`.`config_id` = ? limit 1 [1, 1][0.37]
select * from `ref_jabatan` where `jenis` = ? and `ref_jabatan`.`config_id` = ? limit 1 [2, 1][0.25]
select * from `tweb_desa_pamong` where `pamong_status` = ? and `tweb_desa_pamong`.`config_id` = ? order by 
            case
                when jabatan_id=1 then 1
                when jabatan_id=2 then 2
                else 3
            end
            , `urut` asc [1, 1][0.35]
select * from `tweb_penduduk` where `tweb_penduduk`.`id` in (?, ?, ?, ?, ?, ?, ?, ?, ?, ?) [165, 1075, 1469, 1476, 1746, 2095, 2186, 2347, 2416, 3237][0.54]
select * from `tweb_penduduk_sex` where `tweb_penduduk_sex`.`id` in (1, 2) [][0.18]
select * from `tweb_penduduk_agama` where `tweb_penduduk_agama`.`id` in (1) [][0.17]
select * from `tweb_penduduk_pendidikan_kk` where `tweb_penduduk_pendidikan_kk`.`id` in (4, 5, 8) [][0.14]
select * from `tweb_penduduk_pekerjaan` where `tweb_penduduk_pekerjaan`.`id` in (11, 15, 85, 86) [][0.16]
select * from `tweb_penduduk_warganegara` where `tweb_penduduk_warganegara`.`id` in (1) [][0.13]
select * from `tweb_golongan_darah` where `tweb_golongan_darah`.`id` in (13) [][0.21]
select * from `tweb_cacat` where `tweb_cacat`.`id` in (7) [][0.23]
select * from `tweb_penduduk_kawin` where `tweb_penduduk_kawin`.`id` in (2, 3) [][0.23]
select * from `tweb_penduduk_status` where `tweb_penduduk_status`.`id` in (1) [][0.18]
select * from `tweb_wil_clusterdesa` where `tweb_wil_clusterdesa`.`id` in (37, 53, 61, 72, 73, 76, 78, 88, 89) [][0.24]
select * from `tweb_keluarga` where `tweb_keluarga`.`id` in (57, 376, 504, 506, 606, 723, 804, 827, 1110, 1328) [][0.35]
select * from `tweb_wil_clusterdesa` where `tweb_wil_clusterdesa`.`id` in (37, 53, 61, 72, 73, 76, 78, 88, 89) [][0.29]
select * from `ref_jabatan` where `ref_jabatan`.`id` in (?, ?, ?, ?, ?, ?, ?, ?, ?, ?) and `ref_jabatan`.`config_id` = ? [1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 1][0.33]
select exists(select * from `tweb_penduduk` where `tweb_penduduk`.`id` = ? and `tweb_penduduk`.`id` is not null) as `exists` [2186][0.2]
select count(*) as aggregate from `tweb_penduduk` where `id_kk` = ? and `kk_level` = ? and `tweb_penduduk`.`config_id` = ? [1328, 4, 1][0.35]
select * from `tweb_penduduk_map` where `tweb_penduduk_map`.`id` = ? limit 1 [2186][0.18]
select count(distinct `id_kk`) as aggregate from `tweb_penduduk` where `tweb_penduduk`.`id_rtm` is null and `tweb_penduduk`.`id_rtm` is not null and `status_dasar` = ? and `tweb_penduduk`.`config_id` = ? [1, 1][0.19]
select exists(select * from `tweb_penduduk` where `tweb_penduduk`.`id` = ? and `tweb_penduduk`.`id` is not null) as `exists` [2095][0.25]
select count(*) as aggregate from `tweb_penduduk` where `id_kk` = ? and `kk_level` = ? and `tweb_penduduk`.`config_id` = ? [723, 4, 1][0.4]
select * from `tweb_penduduk_map` where `tweb_penduduk_map`.`id` = ? limit 1 [2095][0.21]
select count(distinct `id_kk`) as aggregate from `tweb_penduduk` where `tweb_penduduk`.`id_rtm` is null and `tweb_penduduk`.`id_rtm` is not null and `status_dasar` = ? and `tweb_penduduk`.`config_id` = ? [1, 1][0.23]
select exists(select * from `tweb_penduduk` where `tweb_penduduk`.`id` = ? and `tweb_penduduk`.`id` is not null) as `exists` [1476][0.22]
select count(*) as aggregate from `tweb_penduduk` where `id_kk` = ? and `kk_level` = ? and `tweb_penduduk`.`config_id` = ? [506, 4, 1][0.35]
select * from `tweb_penduduk_map` where `tweb_penduduk_map`.`id` = ? limit 1 [1476][0.16]
